X,Y,OCC
797989,4192111,0
609234,4186504,0
697313,3979434,0
601293,4024066,0
772611,4072199,0
618124,4183933,0
997830,4085077,0
825419,4169875,0
721581,3976624,0
512961,4268679,0
760535,4204104,0
716849,4078007,0
823255,4165200,0
805008,4037107,0
810797,4009433,0
499794,4216588,0
738533,4164087,0
760559,4208586,0
822495,4101897,0
718633,4202546,0
665656,4038588,0
899545,4035169,0
782237,4158049,0
953083,4005047,0
1076121,4003760,0
679666,4028889,0
659296,4240315,0
834071,4114717,0
721370,4237364,0
782764,4022692,0
763270,4153080,0
493740,4294976,0
661151,4225822,0
563672,4227013,0
502174,4264879,0
683584,4080572,0
718109,3997460,0
716913,4070264,0
891442,4056944,0
1041641,3985880,0
768879,4004961,0
971354,4042117,0
689430,4315012,0
650792,4171195,0
705584,4261012,0
652669,4143627,0
1034647,3992442,0
517947,4259161,0
643025,4067312,0
948637,4127604,0
980203,4098766,0
796272,4045499,0
947465,4041560,0
590227,4033247,0
816392,4076829,0
887909,4039795,0
719996,4208756,0
583226,4206775,0
952005,4156192,0
724450,3967124,0
1037874,4017525,0
716580,4193538,0
524074,4198399,0
500709,4256098,0
880016,4133012,0
1037326,3977610,0
752437,4209972,0
678160,3978884,0
662178,4072300,0
681789,4121131,0
702731,4106625,0
896164,4045475,0
966680,4102544,0
965438,4141082,0
752154,4033695,0
752533,4055836,0
855653,4104387,0
621612,4064039,0
613357,4234746,0
704255,4229006,0
635888,4132244,0
698897,4252162,0
665431,3989039,0
840487,4155782,0
551589,4251571,0
684605,4104119,0
833068,4215591,0
708972,4169899,0
745121,4149701,0
565616,4165607,0
640168,4256136,0
597047,4229282,0
778282,4278268,0
547330,4265260,0
784952,4030639,0
1136816,3986480,0
558674,4292419,0
944086,4001988,0
1063138,4031500,0
556429,4182988,0
638401,4207682,0
686946,4005959,0
860431,4041535,0
751497,3980723,0
774641,4199223,0
992323,3986439,0
897102,3982084,0
700552,4170351,0
887900,4123425,0
901145,4029250,0
698481,4271752,0
625353,4036384,0
1102426,4015931,0
552561,4147317,0
619484,4077632,0
1012002,4059328,0
712656,4097605,0
714634,4043638,0
940465,4097997,0
583450,4150551,0
725390,4220885,0
937392,4030773,0
875589,4023492,0
650336,4270993,0
959449,4002757,0
719251,4118013,0
778433,4198261,0
683000,4010729,0
1005060,4043872,0
966220,4023740,0
478571,4258525,0
769007,3965630,0
668177,4144894,0
776053,3988005,0
1035926,4001375,0
897736,4165555,0
1042989,4063003,0
588777,4043137,0
753029,4267868,0
701938,4214977,0
662355,4252669,0
742172,4032179,0
560381,4285697,0
697084,4177257,0
923647,4111706,0
686702,4179667,0
794564,4254528,0
900108,4006904,0
687588,4149226,0
757315,4194700,0
696559,4309168,0
747794,3978514,0
827982,4228203,0
843902,3985912,0
713911,4132261,0
572047,4160620,0
493922,4247688,0
739117,4183876,0
599143,4105378,0
835428,4149038,0
754436,4260998,0
963521,4115643,0
641073,4280388,0
936932,4119809,0
572376,4206411,0
677399,4196416,0
624814,3989167,0
859840,4204908,0
1038754,4010500,0
668119,4099706,0
755601,4058365,0
838108,4034461,0
583775,4263923,0
733710,4063785,0
690448,4024341,0
650374,4133573,0
746785,3969436,0
657580,4073019,0
794733,3999470,0
672133,3990701,0
606885,4022495,0
676928,3974398,0
829477,4214869,0
681982,4217709,0
882158,4041250,0
683534,3999227,0
979921,4072269,0
458091,4280619,0
738744,4321046,0
782615,4222640,0
1092298,4011057,0
799343,4210905,0
837945,4142682,0
651484,3973108,0
845574,4119663,0
1037553,3983923,0
779795,4012277,0
908451,3975403,0
743584,4095977,0
723536,4290018,0
742679,4209612,0
730404,4009881,0
732561,4193028,0
1094815,3993462,0
662596,4252589,0
631949,4099178,0
612456,4115442,0
468884,4288768,0
879007,3987353,0
700668,4173081,0
966221,4097332,0
995926,4085718,0
700366,4271206,0
1010883,4101050,0
604708,4146701,0
614884,4212577,0
1053557,3999720,0
928981,4133641,0
952832,4017290,0
1059026,4013990,0
1014086,4035204,0
574247,4179238,0
495974,4242533,0
606644,4177817,0
957171,4025581,0
1131908,3995181,0
553442,4264998,0
915447,4103198,0
930418,4008127,0
854508,3980913,0
904647,4179372,0
607311,4109988,0
586116,4210414,0
646193,4272601,0
749809,4139250,0
856610,4058998,0
938771,4071284,0
894724,4132741,0
667602,4080420,0
601739,4287103,0
684748,4029715,0
949038,4063720,0
792001,4200188,0
965276,4023132,0
838814,4107896,0
869598,4165373,0
853549,4164649,0
591303,4058966,0
645066,4284035,0
561135,4105835,0
816517,4253212,0
608386,4213403,0
712664,3999176,0
876159,4112211,0
504451,4203597,0
646628,4176349,0
651434,4259281,0
740407,4315177,0
693904,4204156,0
607742,4289504,0
754599,4071310,0
752860,4301592,0
759490,4154899,0
957827,4010770,0
750553,4011674,0
459318,4279206,0
973990,4142936,0
677524,4267703,0
634421,4267321,0
653343,4126287,0
766827,4113413,0
854878,4112833,0
739331,4105954,0
837619,4017435,0
640250,4002871,0
567116,4181154,0
672681,4016087,0
1073562,4045215,0
936588,3989266,0
824361,4044987,0
1109505,3984737,0
610673,4281103,0
881986,4070004,0
848766,4088213,0
1065808,4060322,0
608389,4257788,0
837683,4007634,0
885878,4042205,0
1049998,3978703,0
762442,4000251,0
747856,4110513,0
857513,3972132,0
805088,4122044,0
715957,4095214,0
1070174,4006486,0
834107,4109220,0
717965,4232182,0
882540,4217082,0
762636,4213969,0
563357,4226649,0
825046,4169556,0
901426,4138844,0
1005499,4026837,0
784104,4150093,0
784074,4185949,0
575598,4148695,0
1023134,4002806,0
924291,4086513,0
678780,4256820,0
919084,4157322,0
1136926,4004226,0
771459,4228770,0
969125,4101465,0
933749,4138700,0
641047,4269286,0
811849,4125624,0
797459,4287907,0
842816,4151864,0
669389,4230382,0
870956,4040760,0
938545,4087771,0
1144802,3990231,0
895409,4140021,0
841225,3976811,0
716135,4274214,0
1029148,4007791,0
809532,4070645,0
960347,4058351,0
914901,3973722,0
457263,4281998,0
949230,4105419,0
932197,4022168,0
997809,4045309,0
586704,4280425,0
785923,4139941,0
732425,4104577,0
740766,3985513,0
583365,4287934,0
889032,4167310,0
773384,4044812,0
715833,4233504,0
816227,4101396,0
643175,4198957,0
570607,4232482,0
923228,4176419,0
1062365,4020120,0
890606,4089930,0
1110858,4014876,0
739099,4270334,0
686354,4001766,0
860403,4056678,0
942180,4050424,0
912577,4182520,0
782594,4156486,0
607282,4225059,0
911401,4099419,0
748065,3992690,0
712092,4004118,0
952701,4004254,0
693996,4253341,0
704507,4222633,0
1150114,3991057,0
695318,4189739,0
674138,4160126,0
519508,4295322,0
606486,4233106,0
704388,4204043,0
519131,4255840,0
1063842,4014798,0
738664,4097074,0
625278,4110254,0
657583,3985629,0
1040936,4054047,0
762348,4133848,0
739575,4219445,0
932234,4038539,0
761700,4277215,0
668668,4047034,0
840994,4024313,0
859659,4045676,0
683829,4261679,0
592751,4162120,0
1072858,4038544,0
728470,4234699,0
771297,4116567,0
646214,4136969,0
826019,4164386,0
651671,4172748,0
853472,4143206,0
961141,4073170,0
748257,4258575,0
1008007,4100157,0
616241,4148937,0
1037713,4029029,0
751368,4274228,0
878479,4101432,0
580094,4259910,0
982038,4014855,0
735895,4010430,0
1028822,4014432,0
850302,4121740,0
525555,4243633,0
629200,4061653,0
707143,4277357,0
630150,4266472,0
859284,4022358,0
474476,4271470,0
736344,4130668,0
758503,4211951,0
612286,4278174,0
996302,4034493,0
810395,4187834,0
719718,4266577,0
899188,3997385,0
655920,3990209,0
559344,4166142,0
660838,4051458,0
671176,4084010,0
911373,4003769,0
930948,4051395,0
578061,4117794,0
914473,4058728,0
624644,4221379,0
769135,4178661,0
963947,4147968,0
633894,4049323,0
769146,4097888,0
703765,4163985,0
543594,4268277,0
602816,4127497,0
716442,4187536,0
1041896,4016932,0
613263,4103590,0
755570,4155056,0
495899,4280127,0
849597,4044431,0
720655,4103288,0
520348,4275752,0
746724,4263993,0
727620,4134354,0
845121,4173165,0
740605,4251835,0
590525,4034772,0
729665,4075540,0
1085278,4048606,0
716885,4231859,0
692815,4164390,0
820909,4025800,0
994530,4003472,0
909128,4134613,0
844772,4033573,0
956699,4043684,0
879145,3992022,0
1022055,3997497,0
578576,4257321,0
661518,4167397,0
484878,4289005,0
661883,4126743,0
984939,4022970,0
720937,4078009,0
730368,4211840,0
618814,4025783,0
858247,4165188,0
990896,4040113,0
728326,4302719,0
1131973,4013653,0
696216,4231575,0
860588,4000581,0
622734,4072534,0
911985,4051849,0
784224,4136512,0
619924,4092048,0
772327,4209662,0
1100942,3996409,0
823769,3997951,0
627937,4146576,0
648973,4266932,0
752278,4269016,0
583835,4264581,0
747342,4205072,0
901705,3976313,0
852424,4144806,0
596913,4223837,0
727302,4260967,0
694282,4305094,0
786826,4072391,0
698185,4081239,0
936193,4153867,0
788460,4279642,0
678546,3995471,0
640509,3998581,0
1071175,4002912,0
684217,3980776,0
882271,4163071,0
936101,4073365,0
1032727,4065852,0
674494,4070507,0
853088,3979884,0
625790,4148405,0
806142,4112483,0
624304,4266138,0
1032300,4089161,0
640381,4037262,0
625216,4267615,0
637866,4281607,0
747802,4322609,0
899452,4177501,0
802087,4194473,0
1036626,4091402,0
567509,4133664,0
937188,4013799,0
861033,4094565,0
791371,4109971,0
493203,4233467,0
668042,4052031,0
665476,4125827,0
969629,4043578,0
791515,4066190,0
1085952,4032237,0
965883,4031185,0
1058654,4010903,0
779693,4284154,0
727571,3968350,0
670762,4255291,0
797384,4221786,0
675624,4202876,0
835627,4179765,0
665078,4097942,0
1004852,4101496,0
1050172,4033995,0
489440,4265956,0
1101371,4026560,0
764579,4120423,0
779118,4032555,0
650683,4266804,0
822767,4248562,0
655975,4072046,0
519463,4238769,0
676018,4193499,0
911713,4064577,0
813719,4115312,0
631509,4197566,0
932252,4120326,0
681598,4264132,0
717298,4163241,0
894666,4034932,0
696668,4228702,0
826911,4064119,0
816050,4100325,0
934248,4113803,0
883197,4095242,0
920802,4011070,0
957126,4126200,0
730446,4052091,0
651107,4044574,0
884534,3984243,0
836829,3998061,0
551253,4152384,0
614508,4011774,0
701223,4014390,0
644157,3985058,0
853609,4001510,0
966954,4054117,0
570271,4145309,0
686549,4051507,0
944482,4032167,0
748022,4307433,0
951146,4050221,0
713094,4111047,0
826951,4113333,0
703300,4222124,0
1065348,4012911,0
773851,4042124,0
830819,4074841,0
866415,3984133,0
561523,4135303,0
832047,4119706,0
933402,4106495,0
876322,4207882,0
1020297,4100092,0
787968,4155783,0
835886,4005573,0
720965,4286700,0
632657,4004475,0
832843,4184522,0
949184,3982978,0
928204,3991790,0
772470,3972438,0
741466,4222347,0
643782,4049826,0
687768,4169079,0
726375,4190784,0
754825,4103464,0
731819,4080365,0
612888,4062307,0
651484,4126138,0
827909,3969504,0
1128850,4006535,0
823920,4008188,0
826643,4099968,0
622592,4078061,0
619362,4168759,0
935514,4079797,0
801518,4281620,0
983433,4067646,0
835971,4067552,0
777649,4290170,0
582307,4297464,0
813787,3975612,0
708810,4283982,0
595357,4028345,0
789940,4102728,0
518626,4274857,0
573958,4115663,0
1109968,4021710,0
757249,4191164,0
890622,4002768,0
630135,4273118,0
573674,4227498,0
683838,4053276,0
814164,4056510,0
1066528,3998041,0
593211,4039057,0
583732,4167928,0
641526,4282575,0
829931,4251277,0
635282,4027010,0
655053,3996416,0
739513,4175672,0
645366,4068379,0
831935,4024540,0
939734,4099062,0
761501,4081864,0
1079019,4038694,0
1024938,4015554,0
950102,4030990,0
573789,4258610,0
1009421,4011902,0
714622,4264217,0
1016081,4009035,0
828699,4043044,0
879047,4026522,0
731292,4254917,0
604330,4014082,0
791516,4046448,0
997153,4056443,0
807766,4236954,0
580858,4260449,0
965511,4033300,0
860103,4094795,0
914196,3995245,0
725337,3984978,0
842331,4033136,0
861931,4034763,0
677693,4160720,0
782033,4071874,0
969400,3979000,0
740337,4042936,0
589716,4206130,0
986753,4124007,0
621803,4068679,0
685010,4067405,0
719874,3974613,0
845870,4034898,0
984109,4005571,0
696941,4261846,0
1007914,4078262,0
724832,3969737,0
762465,4014080,0
673393,4071194,0
857488,4114023,0
820473,4043136,0
724789,4193524,0
955656,4060211,0
715945,4292228,0
833240,4162239,0
883732,4168564,0
905161,4122595,0
989856,4028719,0
980732,4025263,0
681100,3977793,0
547952,4254707,0
955667,3986775,0
937038,4016606,0
698031,3980656,0
578186,4303487,0
559986,4155074,0
467404,4267721,0
744250,4256213,0
939912,4107762,0
1096180,4035792,0
621466,4052041,0
735632,3967923,0
582938,4227586,0
1048073,4037284,0
767720,4116128,0
642307,4129635,0
874688,4111150,0
690962,4212519,0
1067133,3988535,0
897334,4072461,0
593853,4183722,0
601665,4302847,0
645527,4056062,0
966432,4076519,0
620554,4214393,0
1018562,4089124,0
642688,4287125,0
1089685,4038092,0
651683,4106651,0
735964,4098131,0
592670,4059414,0
945106,4097742,0
1033448,3997157,0
1069984,3982017,0
845605,4103940,0
912149,4126614,0
708437,4241195,0
790004,4073230,0
642468,4229255,0
895844,4207641,0
614101,4217492,0
925000,4037698,0
624558,4224591,0
883129,4054377,0
860069,4165010,0
711489,4195086,0
735200,4000208,0
824740,4061602,0
641003,4014184,0
628507,3981209,0
770025,4007029,0
825094,4136891,0
710050,4176438,0
800586,4029182,0
747304,3999009,0
805865,4129329,0
716118,4006086,0
990083,4106951,0
839413,4003502,0
900623,4081535,0
701229,4153041,0
871568,4097209,0
593618,4116925,0
723248,4059767,0
753907,4115856,0
663522,3977985,0
769624,4048939,0
950508,3986438,0
970147,4134762,0
878826,4053665,0
722899,4073790,0
695164,4030148,0
791652,4068203,0
581146,4145986,0
959706,4080021,0
686015,4038293,0
541935,4148418,0
787486,4202797,0
503818,4204112,0
598838,4160348,0
894923,4036325,0
764463,4019761,0
989016,4022806,0
637870,4054264,0
581851,4149613,0
746404,4083964,0
783165,4062219,0
613615,4279056,0
770730,4209632,0
561755,4304307,0
950287,4004048,0
746591,4231400,0
881419,4013215,0
906511,4196382,0
537717,4217512,0
945919,4052099,0
485309,4261052,0
495928,4287537,0
788419,4154101,0
678338,4039929,0
915159,4103099,0
817998,4056165,0
495138,4259631,0
747614,4071819,0
585171,4266473,0
899641,4143834,0
589358,4083244,0
768461,4009183,0
931351,4000295,0
967849,4120202,0
638329,4224326,0
729368,3967661,0
711817,4171244,0
552961,4181145,0
638643,4035947,0
660461,4192901,0
960813,4089946,0
590979,4224270,0
648260,4225708,0
770393,3993422,0
644197,4264421,0
666921,4105074,0
739919,4027094,0
619702,4069204,0
741510,4316317,0
584090,4186426,0
973989,4095170,0
673144,4162181,0
714481,3981488,0
569829,4123570,0
661058,4281469,0
1002109,4055582,0
902607,4166541,0
609716,4190231,0
760820,4018978,0
912964,4103760,0
942894,4059964,0
751411,4305093,0
611471,4220056,0
767053,4186361,0
553807,4226057,0
1032821,3996213,0
811985,3986811,0
1039497,3986074,0
759381,4181206,0
539891,4210618,0
981139,4002758,0
877938,4118807,0
593712,4089721,0
569066,4282619,0
925046,4096856,0
874776,4148583,0
754348,4276172,0
870236,4083580,0
500379,4219488,0
859201,4108726,0
630603,4190342,0
735435,4262441,0
782205,4137547,0
702685,4089982,0
747866,4245922,0
827044,4042255,0
943993,4039854,0
751944,4314676,0
604904,4107932,0
984611,4038127,0
550553,4287878,0
978490,4133306,0
612891,4005388,0
869645,4090165,0
569232,4146614,0
593259,4097652,0
693418,4014889,0
822561,4231894,0
932779,4081182,0
1078534,4037054,0
759719,4195499,0
964794,4078673,0
895499,4084180,0
622926,4168066,0
727514,3990572,0
803875,4231486,0
1019396,4057515,0
629514,4031987,0
796778,4024047,0
760480,4044639,0
707503,3989730,0
707203,4004835,0
702662,4070460,0
597341,4304755,0
1027063,4093457,0
670324,4111033,0
576191,4204225,0
652272,4007812,0
565251,4193147,0
584883,4286703,0
840375,4229240,0
616864,4154821,0
761630,3977458,0
846772,4213662,0
775510,4057213,0
735959,4242001,0
740166,4116679,0
703027,4027000,0
863246,4196175,0
774285,4290715,0
686415,4311407,0
810125,4130872,0
580046,4168290,0
753058,4224370,0
1013051,4111587,0
647512,4157171,0
965590,4010359,0
567733,4301083,0
566682,4211936,0
653009,4250753,0
1075059,4047646,0
521052,4224292,0
619154,4266601,0
602638,4295865,0
935419,4022965,0
729382,4219293,0
675172,4017294,0
685518,4033515,0
883183,3998605,0
651067,4096162,0
675736,4169516,0
695597,3995658,0
583162,4117729,0
949490,4040397,0
881533,4117028,0
876943,4220911,0
768698,4092485,0
605945,4284815,0
658070,4039343,0
584037,4208087,0
841447,3991103,0
771750,4087870,0
787908,4028395,0
544548,4212985,0
699767,4138826,0
838341,4184753,0
1023408,4044212,0
642957,4025151,0
975281,4059914,0
774154,4227016,0
636665,4146204,0
839655,4083146,0
935383,4076068,0
772303,4139012,0
1065746,4041877,0
940474,3988147,0
527490,4258654,0
683081,4104694,0
642560,4151818,0
718871,4310971,0
993603,4042518,0
830509,4067679,0
949194,3990838,0
573796,4200201,0
1115927,3992428,0
584301,4236295,0
770008,4096423,0
731849,4127652,0
829279,4082051,0
664349,4256678,0
576026,4263841,0
573297,4273911,0
693613,4302250,0
793183,3999229,0
547897,4266559,0
854722,4199616,0
992653,4002463,0
961813,3985582,0
747286,4251253,0
