"X","Y","OCC","ELEV","GREEN","LIGHT","MNTEMPWQ","PRECDM","SLOPE","TREEDENS"
507543.821543057,4214064.52233286,1,39,0.0364000052213669,0,9.69999980926514,2,2.46696996688843,0
562970.287930291,4146035.12122586,1,184,-0.0520363710820675,32.2068977355957,9.60000038146973,2,2.39996361732483,36
543017.535026048,4246702.60170327,1,199,-0.212827265262604,12.380952835083,8.89999961853027,1,12.3717727661133,45
561395.556626948,4284654.82503823,1,197,0.0247999951243401,0,8,1,3.56094527244568,12
608629.497456866,4111963.2662637,1,309,0.0774272829294205,5.265625,9.10000038146973,2,6.12743806838989,43
554977.156018413,4138719.22569851,1,187,0.0214909091591835,5.76271200180054,10.1999998092651,2.01513743400574,2.357754945755,2
535598.67287082,4200578.9626744,1,241,-0.185354560613632,12.9375,9.80000019073486,2,8.05227375030518,53
595735.65723762,4094442.54539436,1,100,0.0891909077763557,60.032787322998,9.80000019073486,2,5.19013452529907,39
544500.074709261,4196916.61545925,1,130,-0.031036363914609,53.4444427490234,10.3999996185303,1,4.28360795974731,3
513151.958568969,4212413.99514198,1,160,-0.0725727379322052,5.12307691574097,9.5,2,4.22816562652588,96
594154.604100447,4042053.15778335,1,0,-0.0751727521419525,8.44827556610107,0,1,0.83846378326416,0
800158.325456683,4182933.06411456,1,1269,-0.527372777462006,5.87301588058472,3.90000009536743,6,32.3336601257324,73
517381.28411307,4266884.79552469,1,40,-0.14244544506073,61.265625,8.80000019073486,2,0.986514449119568,19
500159.797103913,4205509.90325544,1,0,0.342772722244263,0,10,2,3.49116659164429,0
599703.224791226,4050001.59326075,1,17,0.152354553341866,56.7999992370605,10.6999998092651,1,3.98768258094788,16
531552.550576858,4261145.72969933,1,329,-0.0920363664627075,6.18333339691162,8.10000038146973,2,6.21019268035889,28
656657.987415114,4071943.60408252,1,371,0.203936353325844,0,9.60000038146973,1.86774742603302,5.78412628173828,2
594047.77985331,4189921.63758435,1,477,0.0161090977489948,25.6617641448975,8.80000019073486,1,12.6912746429443,31
801227.56628413,4180361.29188134,1,2410,-0.428054541349411,0,-1.20000004768372,9.95078945159912,13.0008516311646,40
662126.07210296,4031294.44572287,1,348,0.133972704410553,0,9.10000038146973,1,8.42446994781494,7
579002.462783139,4113040.19243582,1,347,-0.0685727149248123,6.13114738464355,9.39999961853027,2,6.41799831390381,95
645538.67058809,4275615.80710959,1,38,-0.225690901279449,62.8235282897949,8.60000038146973,1,0.590396285057068,48
607068.287760556,4014601.61469023,1,149,-0.00063636084087193,5.03703689575195,9.39999961853027,1.58428525924683,7.51970195770264,6
517438.732061414,4207282.67398812,1,178,-0.10174547880888,0,9.60000038146973,2,4.68641996383667,100
578554.798675084,4099685.5869947,1,530,-0.00642726104706526,5.61666679382324,8.89999961853027,2.93042421340942,7.33730554580688,74
583051.749273421,4185862.75797413,1,343,0.179627284407616,12.1111106872559,9,1,6.46070623397827,56
515139.918922765,4213793.27164542,1,44,-0.0357909053564072,8.140625,9.39999961853027,2,8.41912651062012,28
574902.345396371,4129583.05606514,1,652,-0.059100016951561,8.15254211425781,8.69999980926514,2,9.04689502716064,57
503163.742777806,4234067.97927254,1,118,0.0650909021496773,4.6875,9.10000038146973,2,3.01835465431213,4
574360.500894367,4100486.42350951,1,445,0.0348000004887581,4.68333339691162,9.10000038146973,2.50744462013245,9.33576774597168,36
502502.79200516,4209689.86173315,1,0,0.252700001001358,0,9.89999961853027,2,2.76536893844604,21
492296.457662909,4288787.35630844,1,236,-0.0632090866565704,0,9.19999980926514,2,5.299635887146,47
804527.341538521,4196498.27999449,1,2650,-0.355418175458908,0,-2.70000004768372,13.6935977935791,10.963062286377,6
606082.433831802,4139136.61475046,1,351,0.0391000062227249,37.0163917541504,8.80000019073486,1.53774785995483,12.4298305511475,0
541077.51471613,4199163.32403427,1,2,-0.188336357474327,62.3809509277344,10.3000001907349,1,0.602932214736938,20
795598.010529523,4180330.90703708,1,1246,-0.33148181438446,0,3.70000004768372,5,22.7131004333496,12
527370.395965833,4197067.83958664,1,0,-0.0736272782087326,6.879310131073,10.1000003814697,1.91232311725616,8.63248729705811,11
528493.654809064,4197577.61156594,1,0,-0.0736272782087326,7.86440658569336,10.1000003814697,1.5598931312561,15.4266176223755,0
886994.370439406,4040678.36469147,1,1926,0.00589998764917254,0,2.5,4.59922504425049,29.6858348846436,100
542960.078282898,4246828.79337867,1,113,-0.169972717761993,16.8387088775635,8.89999961853027,1,4.78883171081543,17
800716.300897361,4178668.79722612,1,2399,-0.378963649272919,0,-1.29999995231628,10,9.56299686431885,45
661060.409060323,4061637.48402799,1,393,0.221309095621109,0,9.30000019073486,1,4.68729448318481,3
880868.004850503,4054103.99125418,1,2065,-0.242772713303566,0,1.10000002384186,6,19.3576507568359,22
795303.440539289,4159400.2911677,1,1336,-0.0913000032305717,0,4.30000019073486,4,6.33120155334473,39
649906.250554295,4224019.51030947,1,14,-0.245736360549927,59.2222213745117,8.10000038146973,1,0.0815898030996323,25
880628.251464588,4054046.65298062,1,2065,-0.242772713303566,0,1.10000002384186,6,19.3576507568359,22
514493.697065049,4218598.63743559,1,56,0.0669999942183495,5.05084753036499,9.19999980926514,2,4.66948080062866,19
629268.425629772,4107598.31467651,1,253,0.0470000058412552,6.12121200561523,8.19999980926514,2,6.93349075317383,56
665988.306667333,4039943.20189444,1,344,0.0611545406281948,0,9.5,1,3.03832173347473,12
879079.724834852,4052960.46873183,1,1495,-0.177327290177345,0,3,4.52766466140747,33.2665557861328,7
612387.548145341,4139108.1282045,1,828,-0.0494636297225952,7.52459001541138,8,2,6.86336231231689,17
657229.888825851,4079075.8594141,1,599,0.262854546308517,0,8.10000038146973,2,4.24315214157104,0
542588.772624305,4254264.72241505,1,423,-0.215018182992935,4.90476179122925,8,2,3.49023509025574,29
524511.036541285,4271401.92727559,1,267,-0.179954528808594,0,8,2,8.07847595214844,40
505902.221248356,4262756.96348345,1,67,-0.281109124422073,7.18461561203003,8.89999961853027,2,5.80484485626221,79
527423.109595654,4268919.11181711,1,341,-0.131772741675377,6.13333320617676,8,2,2.7565016746521,25
594961.98278447,4053677.88631781,1,0,0.070927269756794,42.0819664001465,0,1,0.672283291816711,7
587398.873242855,4188651.98447352,1,148,-0.000963636441156268,62.3809509277344,9.19999980926514,1,1.9883177280426,30
734709.679857808,4176955.77854322,1,342,-0.00255454401485622,6.5151515007019,8.89999961853027,1,4.24943828582764,2
525918.183598656,4269856.18645181,1,316,-0.0808727219700813,5.33333349227905,7.90000009536743,2,9.0846643447876,25
499361.692710107,4205549.86935406,1,0,0.280400007963181,0,9.80000019073486,2,3.05527257919312,2
909626.846088831,4079079.99578352,1,3276,-0.144636362791061,0,-5.19999980926514,16.0210380554199,18.90842628479,6
517746.727200665,4210567.55507412,1,40,0.0316363610327244,4.63934421539307,9.60000038146973,2,5.61836433410645,35
598861.27112086,4051095.78659082,1,59,0.115572720766068,61.7540969848633,10.8000001907349,1,6.30998945236206,9
880272.644615672,4054741.68180872,1,2065,-0.242772713303566,0,1.10000002384186,6,19.3576507568359,22
527447.174832338,4268760.51501693,1,341,-0.131772741675377,6.13333320617676,8,2,2.7565016746521,25
591276.300363948,4192835.45560234,1,485,0.0663545429706573,11.4461536407471,8.89999961853027,1,19.97971534729,3
504377.470013115,4219082.87273139,1,14,0.112145468592644,0,9.69999980926514,2,1.84532868862152,0
525792.94309431,4256784.29571401,1,58,-0.135818183422089,62.28125,8.89999961853027,1,2.55660200119019,22
537308.53554084,4190496.47920987,1,0,-0.0380545370280743,7.88888883590698,10.3999996185303,2,8.16024398803711,46
575362.762440662,4200118.37369071,1,274,-0.00251819053664804,15.0153846740723,9.10000038146973,1,9.65479946136475,39
595141.354327255,4192134.75324216,1,742,0.00652726925909519,7.13432836532593,8.69999980926514,1.73416113853455,18.6034278869629,33
606836.185731718,4118674.56503493,1,236,0.161145463585854,20.4193553924561,9.30000019073486,1,3.536860704422,23
572689.72219958,4131896.85436817,1,650,-0.0247999913990498,7.0892858505249,8.60000038146973,2,8.72605800628662,17
533956.656015021,4217031.06683064,1,52,-0.125281825661659,40.8181800842285,9,1,4.28788995742798,35
606761.44829321,4118759.05601763,1,236,0.161145463585854,20.4193553924561,9.30000019073486,1,3.536860704422,23
546607.460554819,4159274.52344529,1,92,0.118754558265209,32.859375,10.6999998092651,2,6.94272184371948,37
527448.936203361,4268754.97282994,1,341,-0.131772741675377,6.13333320617676,8,2,2.7565016746521,25
618314.361942045,4073550.817095,1,83,0.0280181933194399,33.7580642700195,10,2,1.95740759372711,19
525438.513567989,4257399.00671945,1,70,-0.135818183422089,62.7301597595215,8.89999961853027,1.01882648468018,3.55512022972107,60
528008.997006393,4260054.0192754,1,99,-0.087090902030468,31.3934421539307,8.69999980926514,2,6.83716011047363,5
581523.239891981,4191131.55125199,1,122,-0.0240454599261284,49.5079383850098,9.30000019073486,1,5.04187822341919,53
498310.793851728,4205885.09426468,1,0,0.126072734594345,0,0,0,0.588264882564545,0
580283.093630438,4156749.27218849,1,0,0.17394545674324,35.5666656494141,9.89999961853027,1,0.518584907054901,4
614379.337518603,4123761.72888252,1,358,0.10398180782795,7.44444465637207,8.60000038146973,2,4.96566581726074,9
557023.056332908,4143483.74202505,1,355,-0.0590272694826126,6.45614051818848,9.10000038146973,2,8.75537300109863,98
546522.58923889,4159292.90832248,1,92,0.118754558265209,32.859375,10.6999998092651,2,6.94272184371948,37
529922.2091846,4256373.62056781,1,101,-0.180599987506866,55.9516143798828,8.69999980926514,2,1.90436136722565,43
546696.080334052,4159060.89054636,1,92,0.118754558265209,32.859375,10.6999998092651,2,6.94272184371948,37
595191.8914584,4193086.34857158,1,993,-0.0089454622939229,7.40298509597778,7.59999990463257,2,11.2736616134644,38
521003.937630169,4198935.22600463,1,0,-0.117354542016983,0,0,0,7.38333415985107,0
527495.165665965,4268738.48677837,1,341,-0.131772741675377,6.13333320617676,8,2,2.7565016746521,25
807461.770560238,4183224.65947838,1,2163,-0.369872689247131,0,-0.5,8.31333827972412,21.5539627075195,54
498538.982429206,4205423.48972467,1,0,0.126072734594345,0,0,0,0.588264882564545,0
498899.854663509,4205482.23774327,1,0,0.126072734594345,0,0,0,0.588264882564545,0
557754.585256263,4142990.61770381,1,385,-0.110118195414543,6.05172395706177,9.30000019073486,2,7.54509878158569,69
579715.718102099,4169344.25870707,1,23,0.0420999862253666,62.9365081787109,9.89999961853027,1,0.768261969089508,0
619948.386832609,4120144.22069819,1,240,0.129736363887787,5.17241382598877,8.69999980926514,1.66939496994019,4.404212474823,0
546515.537903022,4159290.64980175,1,92,0.118754558265209,32.859375,10.6999998092651,2,6.94272184371948,37
546246.07960497,4158999.5669018,1,205,-0.00684544444084167,16.9841270446777,10.3000001907349,2.20701265335083,14.1767683029175,65
546516.408432655,4159292.87366019,1,92,0.118754558265209,32.859375,10.6999998092651,2,6.94272184371948,37
520931.009808064,4198932.82023987,1,0,-0.0499636307358742,0,0,0,3.16682529449463,0
521107.669111104,4198918.84994048,1,0,-0.117354542016983,0,0,0,7.38333415985107,0
692707.082619005,4227895.65570136,1,221,0.0365909114480019,7.78787899017334,9.30000019073486,2,0.595511257648468,15
662990.425973454,4038918.2969668,1,549,0.0313454531133175,0,8.80000019073486,1,7.90483283996582,40
580285.124880854,4156630.5671423,1,0,0.17394545674324,35.5666656494141,9.89999961853027,1,0.518584907054901,4
565969.660148076,4194082.06203637,1,295,-0.0556363612413406,56.4769248962402,9.60000038146973,1,8.33422946929932,45
564685.172945628,4196060.22353635,1,223,-0.0199818126857281,44.9692306518555,9.80000019073486,1,2.94898366928101,74
577273.558656833,4124428.70881635,1,751,-0.0328181870281696,7.40000009536743,8.60000038146973,2,11.3463373184204,97
714007.909000748,4216243.34803303,1,399,0.0604272745549679,36.2835807800293,7.09999990463257,2,4.1677827835083,17
500795.48267668,4205415.63119575,1,0,0.342772722244263,0,10,2,3.49116659164429,0
498134.195048503,4205325.934352,1,0,0.126072734594345,0,0,0,0.588264882564545,0
651506.556047485,4086508.77018624,1,392,0.21492725610733,0,8.30000019073486,2,12.222430229187,0
582494.740206461,4168398.39450445,1,82,0.0768545418977737,62.9032249450684,9.60000038146973,1,7.3691234588623,24
737172.396617514,4241322.42466167,1,1567,-0.196463629603386,5.34848499298096,2.5,5.88323926925659,5.5674090385437,80
553714.628428981,4112732.20793606,1,0,-0.0468545407056808,0,0,0,0,0
541039.16523533,4187322.1626108,1,51,0.0813000127673149,12.0483875274658,10.8999996185303,1.1497415304184,4.12374305725098,40
734678.510225267,4176903.8012493,1,342,-0.00255454401485622,6.5151515007019,8.89999961853027,1,4.24943828582764,2
608633.145703925,4171233.89211424,1,144,-0.034527275711298,62.8030319213867,8.69999980926514,1,0.840592265129089,4
553095.160671347,4130917.52425063,1,39,0.0568727403879166,0,10.3000001907349,2.540682554245,4.03211688995361,25
800373.046229156,4182998.68593613,1,1269,-0.527372777462006,5.87301588058472,3.90000009536743,6,32.3336601257324,73
613848.946167153,4036903.00348784,1,314,0.000281837856164202,9.15517234802246,10.3999996185303,1.0842844247818,10.9520788192749,33
498631.711746032,4239831.7135206,1,0,0.111427284777164,4.9180326461792,0,0,5.84124708175659,0
555242.384600832,4126828.65045788,1,168,0.0573545433580875,5.14035081863403,9.69999980926514,3,6.75850439071655,27
671086.549188525,4048826.26655045,1,622,0.119863636791706,0,7.40000009536743,1.95357954502106,13.3744068145752,5
498580.129665188,4239842.81820782,1,0,0.111427284777164,4.9180326461792,0,0,5.84124708175659,0
572939.696694923,4137669.61371356,1,105,0.0464363656938076,32.4137916564941,9.60000038146973,2,3.1758508682251,25
568378.595290577,4190019.57505462,1,250,-0.0424000024795532,61.1060600280762,9.39999961853027,1,7.71258068084717,34
558228.047855324,4116589.76686801,1,261,-0.150345459580421,4.44827604293823,9.89999961853027,2.85056304931641,7.63770341873169,36
670706.304228009,4032924.4859896,1,410,0.221336349844933,0,9.30000019073486,1,3.50583553314209,0
612143.865571814,4039438.09001548,1,118,0.0334999933838844,17.6315784454346,10.5,1,7.77690696716309,32
802629.365556023,4182434.39339981,1,1264,-0.32012727856636,5.0806450843811,3.59999990463257,6,41.5610961914062,43
558311.881545934,4116531.54720519,1,261,-0.150345459580421,4.44827604293823,9.89999961853027,2.85056304931641,7.63770341873169,36
542439.319405134,4158142.6719137,1,134,-0.0505272746086121,10.3650789260864,10.6000003814697,2,12.9951286315918,6
498628.237502273,4239967.0827486,1,0,0.111427284777164,4.9180326461792,0,0,5.84124708175659,0
548075.708548652,4153357.13539229,1,303,-0.0724363625049591,14.3709678649902,9.89999961853027,2,8.13700771331787,25
607211.082976027,4141011.92336604,1,601,0.149772703647614,10.1499996185303,8.39999961853027,2,4.94110345840454,0
612361.140204466,4114417.89546372,1,110,0.0109363617375493,10.2786884307861,9.39999961853027,1,6.02382326126099,0
490192.500947177,4253862.80407703,1,87,0.0460818260908127,0,9.39999961853027,2,4.04762649536133,6
527391.514544095,4268732.58327303,1,341,-0.131772741675377,6.13333320617676,8,2,2.7565016746521,25
515772.155527377,4213879.90526635,1,44,-0.0357909053564072,8.140625,9.39999961853027,2,8.41912651062012,28
560309.190615094,4149546.97260999,1,175,-0.0244363658130169,22.6440677642822,9.80000019073486,2,5.07548952102661,57
552824.824686187,4124182.57620622,1,0,-0.0852636322379112,5.24561405181885,0,2.89358806610107,3.584716796875,21
578249.324442594,4132369.71592044,1,169,-0.0748454406857491,46.523811340332,9.60000038146973,2,9.403151512146,45
566467.071591411,4193575.66329554,1,356,-0.0287181902676821,49.0153846740723,9.89999961853027,1,7.81538867950439,51
579468.590660555,4132162.62792469,1,139,-0.0189454387873411,46.523811340332,9.69999980926514,2,7.59460783004761,29
565339.635529672,4192809.86397664,1,219,-0.0239363592118025,62.4000015258789,9.69999980926514,1,13.1389064788818,37
565327.57374507,4192446.93156137,1,219,-0.0239363592118025,62.4000015258789,9.69999980926514,1,13.1389064788818,37
567496.774826838,4133905.93022051,1,436,0.0122727314010262,6.88135576248169,8.80000019073486,2,11.504711151123,55
566676.376083494,4190651.36147289,1,141,-0.0310636386275291,63,10.1000003814697,1,10.9970674514771,21
565402.9592018,4192478.60056807,1,219,-0.0239363592118025,62.4000015258789,9.69999980926514,1,13.1389064788818,37
526098.123821971,4269702.53049306,1,339,-0.0587363615632057,5.64516115188599,7.80000019073486,2,6.63697338104248,1
607717.682112767,4104834.5628213,1,546,-0.0702090933918953,5.125,8.89999961853027,2,13.0710134506226,88
662795.387536893,4039897.89495626,1,579,0.0413818210363388,0,8.89999961853027,1,9.80606555938721,13
608075.941342662,4120132.92437187,1,60,0.0137818157672882,47.3650779724121,9.60000038146973,1,2.83455967903137,10
544028.612035067,4186648.612708,1,0,0.0995181798934937,45.3387107849121,0,1,5.06253910064697,0
802706.790888387,4186785.34172895,1,2325,-0.360945463180542,0,-1.29999995231628,9.78803634643555,12.8473110198975,26
520465.202116673,4286879.12473433,1,511,-0.0519818067550659,0,6.80000019073486,2,17.3611583709717,8
515790.998204781,4213208.67040224,1,44,-0.0357909053564072,8.140625,9.39999961853027,2,8.41912651062012,28
539264.677237795,4190723.06743973,1,111,-0.172127306461334,14.5833330154419,10.1000003814697,2,6.32872915267944,37
546370.452271715,4187748.8322665,1,0,0.0904090851545334,36.5967750549316,10.6999998092651,1,0.754908382892609,0
504779.865212459,4218979.91161704,1,0,0.103863626718521,0,9.69999980926514,2,2.05113816261292,11
535277.621390017,4194542.81780286,1,289,-0.13778181374073,7.26229524612427,9.60000038146973,2,11.4940786361694,92
567573.837213186,4192021.28145372,1,446,-0.0815090909600258,51.2575759887695,9,1.6244558095932,7.77590322494507,62
651646.395240914,4074548.76866884,1,261,0.251627266407013,4.58333349227905,8.89999961853027,2,4.32517671585083,2
587255.78396045,4164792.1668409,1,277,0.205263629555702,36.1724128723145,9.39999961853027,1,10.4469881057739,14
537447.618571892,4190474.92180088,1,0,-0.0380545370280743,7.88888883590698,10.3999996185303,2,8.16024398803711,46
540577.788332602,4190936.93409062,1,78,-0.120727255940437,19.2459011077881,10.5,1.80529880523682,4.02055978775024,33
612315.128254316,4138172.80489149,1,660,0.00747273163869977,7.83606576919556,8,2,9.89643287658691,20
541313.010324728,4187289.13905857,1,51,0.0813000127673149,12.0483875274658,10.8999996185303,1.1497415304184,4.12374305725098,40
526669.301974077,4269255.00690436,1,339,-0.0587363615632057,5.64516115188599,7.80000019073486,2,6.63697338104248,1
531800.264103029,4231665.41442609,1,9,-0.102300018072128,58.59375,9.19999980926514,1,1.74134743213654,16
542313.124102618,4187547.1988386,1,58,-0.0480545312166214,16.283332824707,10.8999996185303,1,5.00365352630615,35
524042.01034888,4272142.85732663,1,255,-0.12187273055315,0,8,2,6.26492834091187,26
629309.099634811,4106568.01706536,1,253,0.0470000058412552,6.12121200561523,8.80000019073486,2,5.75652551651001,0
580921.189215272,4132754.61606072,1,103,0.0177818220108747,60.4166679382324,9.80000019073486,1.24258303642273,3.77252411842346,26
547919.778212612,4153428.35115679,1,353,-0.0679636299610138,17.8709678649902,10.1000003814697,2,9.18000602722168,39
541074.728595008,4187425.52616999,1,51,0.0813000127673149,12.0483875274658,10.8999996185303,1.1497415304184,4.12374305725098,40
539345.787273765,4189215.60781317,1,111,-0.000127266757772304,9.88333320617676,10.6000003814697,1.89372575283051,5.49798774719238,18
538867.256734722,4190315.08946807,1,88,-0.132745444774628,8.68253993988037,10.3000001907349,2,10.7033271789551,43
541706.833918107,4189278.29389225,1,239,-0.144209086894989,26.6349201202393,10.3999996185303,1.97388648986816,4.62136507034302,19
501771.007251259,4205191.66135005,1,0,0.342772722244263,0,10,2,1.93302941322327,29
539279.598321258,4251138.68542821,1,149,-0.150336354970932,16.4838714599609,8.80000019073486,2,3.36537837982178,32
533318.212688719,4253192.3572865,1,269,-0.179036363959312,15.2881355285645,8.19999980926514,2,12.5610952377319,100
547695.445532101,4156025.46993327,1,397,-0.0416909120976925,8.19672107696533,9.80000019073486,2,4.8128924369812,19
502498.929459997,4205104.19945079,1,0,0.346454560756683,0,10,2,0.37233904004097,0
544734.67241443,4196288.77865458,1,130,-0.031036363914609,53.4444427490234,10.3999996185303,1,4.28360795974731,3
564625.287167408,4195739.07820882,1,237,-0.0468999855220318,55.8153839111328,9.69999980926514,1,4.3764533996582,43
544562.057801078,4196994.62072519,1,130,-0.031036363914609,53.4444427490234,10.3999996185303,1,4.28360795974731,3
564488.966009769,4192502.43566592,1,118,-0.0458181835711002,62.8548393249512,10.3000001907349,1,11.0221166610718,3
573127.081674459,4129396.5049067,1,588,-0.0185454487800598,7.5,8.69999980926514,2,4.1248197555542,46
565180.687303641,4192447.98277143,1,219,-0.0239363592118025,62.4000015258789,9.69999980926514,1,13.1389064788818,37
563925.488569192,4146497.29397897,1,212,-0.0520363710820675,50.1929817199707,9.60000038146973,2,3.58559703826904,19
564620.143756857,4195722.39374258,1,237,-0.0468999855220318,55.8153839111328,9.69999980926514,1,4.3764533996582,43
537511.110343941,4220661.66001358,1,40,-0.152627259492874,49.828125,9,1,6.14557504653931,13
575780.205297939,4234028.07079302,1,113,0.0244908984750509,26.7999992370605,8.69999980926514,1,5.44624519348145,24
666877.948938232,4287085.76141743,1,224,-0.177600011229515,55.0588226318359,8.19999980926514,1,2.56969475746155,8
565910.626892151,4192016.63345207,1,219,-0.0239363592118025,62.4000015258789,9.69999980926514,1,13.1389064788818,37
565939.897031196,4192095.64959665,1,219,-0.0239363592118025,62.4000015258789,9.69999980926514,1,13.1389064788818,37
541394.665100056,4217872.15166839,1,7,-0.122490905225277,31.9166660308838,9,1,1.73871552944183,25
611543.625568548,4127489.71721099,1,153,0.122445441782475,42.7368431091309,9.19999980926514,1,5.47994518280029,30
565952.753783412,4192028.06777703,1,219,-0.0239363592118025,62.4000015258789,9.69999980926514,1,13.1389064788818,37
560725.643878759,4147357.62373772,1,102,-0.0932818129658699,12.8135595321655,9.80000019073486,2,2.94668197631836,38
503147.172424475,4209032.13526603,1,11,0.170263633131981,0,9.89999961853027,2,2.14740514755249,0
564710.992637777,4151254.29937534,1,3,0.0125181786715984,63,9.89999961853027,1.20065677165985,2.94743990898132,9
563682.968402214,4150105.78333492,1,77,-0.0405545383691788,62.3666648864746,9.80000019073486,1.48395764827728,3.39250993728638,34
645202.025181357,4272428.11728032,1,14,-0.206463634967804,63,8.60000038146973,1,0.321300894021988,12
563156.223105296,4146941.88549747,1,212,-0.0520363710820675,50.1929817199707,9.60000038146973,2,3.58559703826904,19
527449.814987596,4268752.75655262,1,341,-0.131772741675377,6.13333320617676,8,2,2.7565016746521,25
563850.643230419,4150028.29294211,1,77,-0.0405545383691788,62.3666648864746,9.80000019073486,1.48395764827728,3.39250993728638,34
838347.652683133,4127161.10677783,1,2195,-0.359436333179474,0,1.29999995231628,6.42448234558105,7.65228796005249,56
564156.836322838,4151247.78713543,1,3,0.0125181786715984,63,9.89999961853027,1.20065677165985,2.94743990898132,9
504860.497192196,4218998.82163151,1,0,0.103863626718521,0,9.69999980926514,2,2.05113816261292,11
565906.378309442,4192107.58588327,1,219,-0.0239363592118025,62.4000015258789,9.69999980926514,1,13.1389064788818,37
513667.109515019,4207058.02403738,1,40,0.0710181891918182,0,0,2,7.32285022735596,38
618712.782889632,4109588.15658301,1,175,0.0507363639771938,57.203125,9.10000038146973,1.62592542171478,7.53913307189941,13
613962.451548348,4133667.61756659,1,496,0.0906090810894966,7.39655160903931,8.5,2,5.55052804946899,4
541081.294833528,4197884.03737508,1,76,-0.217763662338257,62.177417755127,10.3000001907349,1.01948153972626,3.74921846389771,28
646972.600899296,4275690.90016523,1,39,-0.187500014901161,62.8208961486816,8.60000038146973,1,0.890367388725281,4
665022.282760698,4038771.57440686,1,318,0.0508181713521481,0,9.80000019073486,1,3.76697254180908,12
818170.444031451,4198070.12980394,1,2625,-0.342809081077576,0,-2.79999995231628,14.1012439727783,4.69957971572876,12
543223.165149675,4255424.35725142,1,479,-0.0586272813379765,0,7.69999980926514,2,6.68422031402588,51
572765.62395472,4135087.35996208,1,272,0.0160363782197237,16.8965511322021,9.39999961853027,2,6.91319704055786,41
546611.90898472,4158639.92128289,1,205,-0.00684544444084167,16.9841270446777,10.3000001907349,2.20701265335083,14.1767683029175,65
